text,date,category,processed_text
Mexico earthquake: 230 confirmed dead as rescue efforts continue â€“ https://t.co/Xq6dp97OpY https://t.co/M0R7c40kJK,21_9_2017,injured_or_dead_people,mexico earthquake confirmed dead as rescue efforts continue â 
"Death toll in Mexico's earthquake rises, rescue attempts continue https://t.co/nqNDCLV53K #hawaii https://t.co/L0G43cyOjp",21_9_2017,injured_or_dead_people,death toll in mexico earthquake rises rescue attempts continue hawaii 
RT @KiabethMi: Soribada : Monsta X mentioned the earthquake in Mexicoá½¢Dá½‰5 #MONSTA_X #MONBEBE #PrayForMexico á¼Ÿ2á¼ŸDá½‰5 https://t.co/8NT7rOahmg,21_9_2017,not_humanitarian,rt soribada monsta mentioned the earthquake in mexicoá½ dá½ monsta_x monbebe prayformexico á¼ÿ á¼ÿdá½ 
RT @KiabethMi: Soribada : Monsta X mentioned the earthquake in Mexicoá½¢Dá½‰5 #MONSTA_X #MONBEBE #PrayForMexico á¼Ÿ2á¼ŸDá½‰5 https://t.co/8NT7rOahmg,21_9_2017,not_humanitarian,rt soribada monsta mentioned the earthquake in mexicoá½ dá½ monsta_x monbebe prayformexico á¼ÿ á¼ÿdá½ 
RT @KiabethMi: Soribada : Monsta X mentioned the earthquake in Mexicoá½¢Dá½‰5 #MONSTA_X #MONBEBE #PrayForMexico á¼Ÿ2á¼ŸDá½‰5 https://t.co/8NT7rOahmg,21_9_2017,not_humanitarian,rt soribada monsta mentioned the earthquake in mexicoá½ dá½ monsta_x monbebe prayformexico á¼ÿ á¼ÿdá½ 
Salma Hayek Donates 100K to Aid Mexico Earthquake Victims (via #InStyle) #celebrity #entertainment #lifestyle https://t.co/KHaIVtktaI,21_9_2017,rescue_volunteering_or_donation_effort,salma hayek donates to aid mexico earthquake victims via instyle celebrity entertainment lifestyle 
"World para swimming, powerlifting events postponed after MexicoÂ earthquake https://t.co/bBb48duraI https://t.co/wbxOneFx5A",21_9_2017,other_relevant_information,world para swimming powerlifting events postponed after mexicoâ earthquake 
RARadio Israel sends aid to Mexico after devastating earthquake claims 248 lives https://t.co/10zpyKQiYT https://t.co/1V4iGc19gv,21_9_2017,rescue_volunteering_or_donation_effort,raradio israel sends aid to mexico after devastating earthquake claims lives 
Microsoft helps families of earthquake victims with free Skype calls to Mexico https://t.co/dwKFlw6ysn #BetaNews https://t.co/npjKrTseeM,21_9_2017,rescue_volunteering_or_donation_effort,microsoft helps families of earthquake victims with free skype calls to mexico betanews 
It makes me ache: Milwaukee man collects supplies for earthquake-ravaged Mexico City: https://t.co/1lx7ySRAC1 https://t.co/u39GgF2WLs,21_9_2017,rescue_volunteering_or_donation_effort,it makes me ache milwaukee man collects supplies for earthquake ravaged mexico city 
LDS Church confirms Mexico missionaries are safe following earthquake https://t.co/8lrXktRLm5 https://t.co/RTkisXXwHf,21_9_2017,other_relevant_information,lds church confirms mexico missionaries are safe following earthquake 
AZCENTRAL: Mexico earthquake victims need your prayers - and your help #cybersecurity https://t.co/2kXFWCM3Oi https://t.co/Dh8yT2yK61,21_9_2017,rescue_volunteering_or_donation_effort,azcentral mexico earthquake victims need your prayers and your help cybersecurity 
"Rich, poor band together after earthquake in Mexico CityÂ â€¦ https://t.co/nqGIsS3bKu https://t.co/0OrhF6YUYY",21_9_2017,other_relevant_information,rich poor band together after earthquake in mexico cityâ â 
Share now share often don't let the #MexicoEarthquake victims be forgotten https://t.co/6vF83o0WYE https://t.co/xr5XTDH7HW,21_9_2017,rescue_volunteering_or_donation_effort,share now share often don let the mexicoearthquake victims be forgotten 
Mexico Earthquake: 2 Cathedrals Sustain Damage https://t.co/e4YWqejFS5 https://t.co/zh5KyBbEVX,21_9_2017,infrastructure_and_utility_damage,mexico earthquake cathedrals sustain damage 
Working on a story about a valley doctor getting ready help earthquake victims in Mexico City. His story at 10 @krgv https://t.co/yhYxgHUuPS,21_9_2017,not_humanitarian,working on story about valley doctor getting ready help earthquake victims in mexico city his story at 
Man from KC in Mexico City captured these photos of devastation following yesterday's earthquake. 200+ dead https://t.co/vp6nQicNCj,21_9_2017,injured_or_dead_people,man from kc in mexico city captured these photos of devastation following yesterday earthquake dead 
Man from KC in Mexico City captured these photos of devastation following yesterday's earthquake. 200+ dead https://t.co/vp6nQicNCj,21_9_2017,injured_or_dead_people,man from kc in mexico city captured these photos of devastation following yesterday earthquake dead 
Mexico earthquake causes anxiety on Central Coast https://t.co/ZOPfR5Wr0x https://t.co/Ajrhn4xefB,21_9_2017,other_relevant_information,mexico earthquake causes anxiety on central coast 
"Meet frida, helping by looking for trapped people after the earthquake in Mexico. #AyudaMexico #FuerzaMexco https://t.co/3AqNsYmssH",21_9_2017,rescue_volunteering_or_donation_effort,meet frida helping by looking for trapped people after the earthquake in mexico ayudamexico fuerzamexco 
"Meet frida, helping by looking for trapped people after the earthquake in Mexico. #AyudaMexico #FuerzaMexco https://t.co/3AqNsYmssH",21_9_2017,rescue_volunteering_or_donation_effort,meet frida helping by looking for trapped people after the earthquake in mexico ayudamexico fuerzamexco 
"Meet frida, helping by looking for trapped people after the earthquake in Mexico. #AyudaMexico #FuerzaMexco https://t.co/3AqNsYmssH",21_9_2017,rescue_volunteering_or_donation_effort,meet frida helping by looking for trapped people after the earthquake in mexico ayudamexico fuerzamexco 
@Andiluv Getting stronger from a massive earthquake here in Mexico https://t.co/zwc5EcRnVY,21_9_2017,other_relevant_information, getting stronger from massive earthquake here in mexico 
The #LAGalaxy donned black armbands during #ATLvLA to honor those lost in Mexico's tragic Earthquake. #FuerzaMexico https://t.co/5BHt5QFTAe,21_9_2017,not_humanitarian,the lagalaxy donned black armbands during atlvla to honor those lost in mexico tragic earthquake fuerzamexico 
The #LAGalaxy donned black armbands during #ATLvLA to honor those lost in Mexico's tragic Earthquake. #FuerzaMexico https://t.co/5BHt5QFTAe,21_9_2017,not_humanitarian,the lagalaxy donned black armbands during atlvla to honor those lost in mexico tragic earthquake fuerzamexico 
The #LAGalaxy donned black armbands during #ATLvLA to honor those lost in Mexico's tragic Earthquake. #FuerzaMexico https://t.co/5BHt5QFTAe,21_9_2017,not_humanitarian,the lagalaxy donned black armbands during atlvla to honor those lost in mexico tragic earthquake fuerzamexico 
Sending love and strength to our sister studios and everyone affected by the earthquake in Mexico â¤ï¸ https://t.co/Lwaco4ot9L,21_9_2017,not_humanitarian,sending love and strength to our sister studios and everyone affected by the earthquake in mexico â ï 
RT @raulalbertoUSA: I pray to all Mexico friends in this Earthquake September 19 2017 https://t.co/pMSibt8guf,21_9_2017,not_humanitarian,rt pray to all mexico friends in this earthquake september 
7.1 magnitude earthquake kills 226 including 20 children in Mexico https://t.co/qhCXobzP5b ^MG https://t.co/MuCfLOQ7Nc,21_9_2017,injured_or_dead_people, magnitude earthquake kills including children in mexico mg 
Anchorage woman with close ties to latest Mexico City earthquake - https://t.co/LPb9BHJdGu https://t.co/PVN1LDcYLO,21_9_2017,vehicle_damage,anchorage woman with close ties to latest mexico city earthquake 
Your retweets are necessary in remembering the #MexicoEarthquake victims in #Juchitan https://t.co/6vF83o0WYE https://t.co/xJGTQFKPPK,21_9_2017,not_humanitarian,your retweets are necessary in remembering the mexicoearthquake victims in juchitan 
"Mexico gripped by attempt to rescue 'Frida Sofia', 12, trapped but alive 32 hours afterâ€¦ https://t.co/gCGDh7Yki9 https://t.co/zN30xvS6v8",21_9_2017,rescue_volunteering_or_donation_effort,mexico gripped by attempt to rescue frida sofia trapped but alive hours afterâ 
Very much disheartened @mexico earthquake https://t.co/o0QOujA9tR,21_9_2017,other_relevant_information,very much disheartened earthquake 
Aoyin candle factory Pray for the earthquake in Mexico á½–Fï¸á½–Fï¸á½–Fï¸ https://t.co/N9bv1yPS9n,21_9_2017,not_humanitarian,aoyin candle factory pray for the earthquake in mexico á½ fï á½ fï á½ fï 
Aoyin candle factory Pray for the earthquake in Mexico á½–Fï¸á½–Fï¸á½–Fï¸ https://t.co/N9bv1yPS9n,21_9_2017,not_humanitarian,aoyin candle factory pray for the earthquake in mexico á½ fï á½ fï á½ fï 
You can help today and you can help often please retweet #mexicoearthquake https://t.co/6vF83o0WYE https://t.co/4QWl5sur5k,21_9_2017,other_relevant_information,you can help today and you can help often please retweet mexicoearthquake 
"From my dear á¼Ÿ2á¼ŸD friend @aguzman06, who always does his research. #Mexico #CDMX #Earthquake #Donations https://t.co/u5eVtH8FNm",21_9_2017,not_humanitarian,from my dear á¼ÿ á¼ÿd friend who always does his research mexico cdmx earthquake donations 
Rain falls on rescue teams at Mexico school flattened by earthquake https://t.co/g5Wqwq1UPS https://t.co/os5FhTtaFD,21_9_2017,rescue_volunteering_or_donation_effort,rain falls on rescue teams at mexico school flattened by earthquake 
Now everyone is religious á½¤4 #prayforblahblah #harvey #irma #maria #mexico #hurricane #earthquake https://t.co/nzEbRWQG8W,21_9_2017,not_humanitarian,now everyone is religious á½ prayforblahblah harvey irma maria mexico hurricane earthquake 
"Earthquake in Mexico rocks PH Embassy, no Filipino casualty https://t.co/uchLzo8Zs8 https://t.co/Y8sRCGLNTP",21_9_2017,other_relevant_information,earthquake in mexico rocks ph embassy no filipino casualty 
Volunteers propel #Mexico City #earthquake response https://t.co/vLrsupH54y https://t.co/TtJ6EY6OKd,21_9_2017,rescue_volunteering_or_donation_effort,volunteers propel mexico city earthquake response 
Volunteers propel #Mexico City #earthquake response https://t.co/vLrsupH54y https://t.co/TtJ6EY6OKd,21_9_2017,rescue_volunteering_or_donation_effort,volunteers propel mexico city earthquake response 
Volunteers propel #Mexico City #earthquake response https://t.co/vLrsupH54y https://t.co/TtJ6EY6OKd,21_9_2017,rescue_volunteering_or_donation_effort,volunteers propel mexico city earthquake response 
Volunteers propel #Mexico City #earthquake response https://t.co/vLrsupH54y https://t.co/TtJ6EY6OKd,21_9_2017,rescue_volunteering_or_donation_effort,volunteers propel mexico city earthquake response 
Parents consult lists of the living and the dead after earthquake destroys school in Mexico City - ... consult li... https://t.co/oSiWl5nrsn,21_9_2017,infrastructure_and_utility_damage,parents consult lists of the living and the dead after earthquake destroys school in mexico city consult li 
Join me in sharing the #MexicoEarthquake victim needs today. https://t.co/6vF83o0WYE https://t.co/ETlplBonB1,21_9_2017,rescue_volunteering_or_donation_effort,join me in sharing the mexicoearthquake victim needs today 
EDC Mexico Tickets Postponed Indefinitely Due to Recent Earthquake https://t.co/RIhePNCuaZ https://t.co/NSjXVsfaVV,21_9_2017,other_relevant_information,edc mexico tickets postponed indefinitely due to recent earthquake 
Houstonians try to reach loved ones in Mexico after deadly earthquake https://t.co/R9xzJAEH6c https://t.co/5m7kms84Q7,21_9_2017,other_relevant_information,houstonians try to reach loved ones in mexico after deadly earthquake 
Will the U.S. help after Mexico's most powerful earthquake in a century? https://t.co/bwEwVWVdc4 https://t.co/pjDPHjT5Ry,21_9_2017,other_relevant_information,will the help after mexico most powerful earthquake in century 
Street 'breathing' in Mexico during the earthquake https://t.co/dSsUaeehIM https://t.co/Kg8UKDweKe,21_9_2017,other_relevant_information,street breathing in mexico during the earthquake 
WATCH: Golden Retriever Saved After Mexico Earthquake https://t.co/sir7k9RBKc https://t.co/UflH2ZQl8U,21_9_2017,other_relevant_information,watch golden retriever saved after mexico earthquake 
83 survivors rescued from collapsed buildings after earthquake hits Mexico - https://t.co/MIcpPEVFtf https://t.co/g4PVXKtlT9,21_9_2017,injured_or_dead_people, survivors rescued from collapsed buildings after earthquake hits mexico 
Today you have the chance to support #MexicoEarthquake victims with a retweet https://t.co/6vF83o0WYE https://t.co/1YFctNOrhR,21_9_2017,rescue_volunteering_or_donation_effort,today you have the chance to support mexicoearthquake victims with retweet 
RT @KCTV5: Royals' mascot was in Mexico when earthquake hit - https://t.co/aPft0UUdI8 https://t.co/mbv8fpeFCY,21_9_2017,not_humanitarian,rt royals mascot was in mexico when earthquake hit 
"@realDonaldTrump @ricardorossello ""Lebst du notch?""@realDonaldTrump #Mexico earthquake #Puert Rico #Dominca https://t.co/zDXxLsmFdb",21_9_2017,not_humanitarian, lebst du notch mexico earthquake puert rico dominca 
#MexicoCity earthquake: deadly volcano ERUPTS after quake devastates capital city https://t.co/NdgFfqhKyV https://t.co/p5iAzQb5dO,21_9_2017,other_relevant_information, mexicocity earthquake deadly volcano erupts after quake devastates capital city 
Mexico earthquake â€“ Hope amid tragedy as survivors pulled from collapsed school: https://t.co/rArVIUecNN https://t.co/IEm235Skp6,21_9_2017,infrastructure_and_utility_damage,mexico earthquake â hope amid tragedy as survivors pulled from collapsed school 
"á¼³9á¼Ÿ2á¼ŸDá¼³9 Bali and Benito tonight, exhausted from the horrors of yesterday's Earthquake in Mexico City. á¼³9á¼Ÿ2á¼ŸDá½ƒ1á½ƒ1á¼Ÿ2á¼ŸDá¼³9 https://t.co/4BsbrOEVg3",21_9_2017,not_humanitarian,á¼³ á¼ÿ á¼ÿdá¼³ bali and benito tonight exhausted from the horrors of yesterday earthquake in mexico city á¼³ á¼ÿ á¼ÿdá½ƒ á½ƒ á¼ÿ á¼ÿdá¼³ 
